ID,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado,Condominio,Aluguel,IPTU,Seguro Incendio,Total
333,False,85.0,3,1,1,9,False,False,598.0,1110.0,63.0,15.0,1786.0
334,False,60.0,1,1,1,14,True,False,583.0,1100.0,49.0,14.0,1746.0
335,False,47.0,2,1,1,0,True,False,255.0,1290.0,33.0,17.0,1595.0
336,True,104.0,3,3,2,3,False,True,915.0,9000.0,254.0,115.0,10280.0
337,False,203.0,3,1,2,0,True,False,0.0,3300.0,117.0,50.0,3467.0
338,True,136.0,3,2,1,85,True,False,1513.0,3500.0,260.0,45.0,5318.0
339,True,53.0,1,1,1,3,True,False,694.0,4500.0,200.0,58.0,5452.0
340,True,400.0,4,3,2,0,True,False,0.0,15000.0,1870.0,226.0,17100.0
341,True,40.0,1,1,1,14,True,True,480.0,4200.0,75.0,54.0,4809.0
342,True,38.0,1,1,0,6,True,False,0.0,1680.0,0.0,22.0,1702.0
343,True,340.0,4,6,4,8,True,True,3100.0,2800.0,1667.0,36.0,7603.0
344,False,134.0,3,3,2,7,False,False,1000.0,2500.0,177.0,32.0,3709.0
345,True,97.0,2,2,0,9,True,True,453.0,3000.0,0.0,39.0,3492.0
346,True,90.0,1,1,0,0,False,False,0.0,1150.0,59.0,18.0,1227.0
347,True,260.0,4,5,2,1,True,True,2600.0,8000.0,417.0,102.0,11120.0
348,True,66.0,2,1,0,7,True,False,356.0,1650.0,0.0,21.0,2027.0
349,True,92.0,2,1,1,12,False,False,2750.0,2930.0,448.0,38.0,6166.0
350,True,92.0,3,3,1,3,True,True,750.0,4250.0,21.0,54.0,5075.0
351,True,155.0,3,4,2,14,True,False,1400.0,13100.0,409.0,166.0,15080.0
352,True,30.0,1,1,0,1,False,False,0.0,900.0,0.0,12.0,912.0
353,True,27.0,1,1,0,5,False,False,1405.0,3500.0,1.0,45.0,4951.0
354,True,175.0,4,3,2,0,True,False,0.0,3200.0,380.0,49.0,3629.0
355,True,326.0,3,4,4,12,True,False,2808.0,6500.0,1605.0,83.0,11000.0
356,True,236.0,4,5,4,7,True,False,3500.0,10000.0,1834.0,127.0,15460.0
357,False,119.0,3,1,1,5,True,False,926.0,1200.0,100.0,16.0,2242.0
358,True,23.0,1,1,0,23,True,False,383.0,2050.0,40.0,26.0,2499.0
359,True,260.0,2,4,4,19,False,False,2000.0,8000.0,667.0,102.0,10770.0
360,True,400.0,3,3,2,0,False,False,0.0,12000.0,0.0,181.0,12180.0
361,True,87.0,1,1,2,14,True,True,870.0,7900.0,150.0,101.0,9021.0
362,True,65.0,2,1,1,0,True,False,0.0,1800.0,0.0,28.0,1828.0
363,True,210.0,3,4,4,11,True,True,2000.0,15000.0,1000.0,191.0,18190.0
364,True,250.0,3,4,2,0,True,False,0.0,4200.0,192.0,64.0,4456.0
365,True,155.0,3,2,3,4,True,True,2600.0,11700.0,667.0,149.0,15120.0
366,False,300.0,4,3,5,0,True,False,0.0,4100.0,20.0,62.0,4182.0
367,False,70.0,3,2,2,4,True,False,500.0,1800.0,78.0,23.0,2401.0
368,True,68.0,1,2,1,11,True,False,1200.0,4500.0,100.0,58.0,5858.0
369,False,220.0,3,5,3,4,False,True,2000.0,7900.0,417.0,101.0,10420.0
370,False,91.0,3,2,2,12,True,False,700.0,2250.0,175.0,29.0,3154.0
371,False,230.0,4,4,8,0,True,False,0.0,5100.0,320.0,77.0,5497.0
372,False,48.0,2,1,0,4,True,False,288.0,950.0,45.0,13.0,1296.0
373,True,90.0,2,2,2,15,False,True,1400.0,10000.0,0.0,127.0,11530.0
374,True,60.0,1,1,1,15,True,True,1000.0,5500.0,200.0,70.0,6770.0
375,True,450.0,4,4,3,14,True,False,5500.0,15000.0,0.0,191.0,20690.0
376,True,16.0,1,1,0,1,False,False,0.0,850.0,35.0,11.0,896.0
377,True,100.0,3,2,1,8,True,False,1100.0,1400.0,291.0,18.0,2809.0
378,True,300.0,3,3,3,0,True,False,1.0,3400.0,417.0,52.0,3870.0
379,True,151.0,3,4,3,14,False,True,1700.0,6800.0,475.0,87.0,9062.0
380,True,150.0,3,4,3,12,True,True,2092.0,7608.0,730.0,97.0,10530.0
381,True,57.0,2,1,1,7,True,False,570.0,1500.0,67.0,20.0,2157.0
382,True,30.0,1,1,1,4,False,True,1787.0,1200.0,144.0,16.0,3147.0
383,False,53.0,1,1,1,8,True,True,1350.0,3110.0,85.0,40.0,4585.0
384,True,270.0,3,4,3,0,True,False,0.0,6800.0,417.0,103.0,7320.0
385,True,78.0,2,2,2,8,True,True,1400.0,5800.0,334.0,74.0,7608.0
386,True,20.0,1,1,0,1,False,True,150.0,3142.0,67.0,40.0,3399.0
387,True,140.0,5,2,1,1,True,True,0.0,3999.0,200.0,51.0,4250.0
388,True,155.0,3,3,2,2,True,True,2300.0,12000.0,700.0,153.0,15150.0
389,True,118.0,3,2,4,1,True,False,850.0,2250.0,334.0,29.0,3463.0
390,False,235.0,4,4,3,13,True,False,3450.0,5500.0,541.0,70.0,9561.0
391,True,400.0,4,4,4,9,True,False,4700.0,9000.0,1125.0,115.0,14940.0
392,True,80.0,2,2,1,6,False,False,1015.0,3500.0,117.0,45.0,4677.0
393,True,50.0,1,1,0,2,False,True,710.0,3100.0,85.0,12.0,3907.0
394,False,55.0,2,2,1,9,True,False,337.0,2500.0,86.0,32.0,2955.0
395,True,400.0,4,4,4,0,True,False,0.0,8500.0,1250.0,128.0,9878.0
396,True,63.0,3,2,0,18,True,False,550.0,1800.0,0.0,23.0,2373.0
397,True,325.0,4,3,2,3,True,False,4500.0,8500.0,1111.0,108.0,14220.0
398,True,200.0,3,3,2,7,False,True,2500.0,6000.0,125.0,77.0,8702.0
399,True,58.0,2,2,1,5,True,True,790.0,5000.0,192.0,64.0,6046.0
400,True,180.0,3,2,3,0,True,False,0.0,4600.0,3600.0,70.0,8270.0
401,True,159.0,3,2,0,5,True,False,1774.0,4507.0,444.0,19.0,6744.0
402,True,420.0,4,3,4,0,True,False,0.0,15000.0,1250.0,226.0,16480.0
403,True,88.0,3,1,2,5,True,False,685.0,1500.0,35.0,20.0,2240.0
404,False,70.0,3,1,1,6,True,False,549.0,1135.0,0.0,5.0,1689.0
405,True,246.0,4,5,4,12,False,False,2200.0,10000.0,750.0,127.0,13080.0
406,True,53.0,2,1,1,1,True,False,550.0,1250.0,0.0,16.0,1816.0
407,True,22.0,1,1,1,19,False,False,500.0,2200.0,0.0,28.0,2728.0
408,True,80.0,1,1,0,0,True,False,0.0,1700.0,60.0,26.0,1786.0
409,True,30.0,1,1,1,11,True,True,500.0,2570.0,0.0,8.0,3078.0
410,False,157.0,3,5,3,1,True,False,2300.0,7000.0,442.0,89.0,9831.0
411,True,450.0,3,3,8,0,True,True,0.0,5015.0,400.0,76.0,5491.0
412,True,90.0,3,2,0,0,True,False,295.0,2572.0,53.0,8.0,2928.0
413,True,88.0,2,1,0,7,False,False,800.0,1800.0,0.0,23.0,2623.0
414,False,46.0,1,1,0,5,True,True,1300.0,1950.0,0.0,25.0,3275.0
415,True,189.0,4,2,2,4,True,False,1970.0,8000.0,559.0,102.0,10630.0
416,True,49.0,2,1,1,10,False,False,395.0,1250.0,0.0,16.0,1661.0
417,True,180.0,3,2,2,2,True,False,2500.0,7000.0,1200.0,89.0,10790.0
418,True,128.0,3,3,2,1,True,False,1090.0,7000.0,500.0,89.0,8679.0
419,True,60.0,2,2,0,0,True,False,518.0,1300.0,170.0,10.0,1998.0
420,True,74.0,3,2,1,7,True,False,982.0,1710.0,48.0,22.0,2762.0
421,True,80.0,1,1,1,10,True,False,1800.0,2500.0,180.0,32.0,4512.0
422,True,150.0,3,2,1,0,True,False,0.0,2500.0,0.0,38.0,2538.0
423,True,70.0,3,2,1,3,True,False,799.0,1900.0,182.0,25.0,2906.0
424,True,113.0,3,2,2,2,True,False,1300.0,4800.0,250.0,61.0,6411.0
425,False,50.0,1,1,0,0,True,False,0.0,880.0,0.0,14.0,894.0
426,True,300.0,4,2,2,1,True,True,3000.0,6500.0,1091.0,83.0,10670.0
427,True,140.0,2,3,1,3,True,True,1306.0,5000.0,250.0,64.0,6620.0
428,True,300.0,4,5,1,8,True,True,3700.0,8550.0,400.0,109.0,12760.0
429,True,350.0,5,4,8,0,False,False,0.0,9000.0,762.0,136.0,9898.0
430,True,78.0,2,1,1,0,True,False,0.0,1700.0,82.0,26.0,1808.0
431,False,110.0,2,2,0,18,True,True,960.0,4200.0,218.0,54.0,5432.0
432,True,423.0,4,5,7,28,True,False,5785.0,14000.0,2647.0,178.0,22610.0
433,True,110.0,1,1,0,20,True,False,923.0,3182.0,0.0,14.0,4119.0
434,True,136.0,2,4,2,7,True,False,1540.0,4800.0,242.0,61.0,6643.0
435,True,56.0,2,1,1,3,True,False,1091.0,1700.0,72.0,22.0,2885.0
436,True,20.0,1,1,0,3,True,True,402.0,2800.0,68.0,36.0,3306.0
437,True,115.0,3,2,2,8,True,False,1900.0,2900.0,400.0,37.0,5237.0
438,True,140.0,2,2,1,3,False,False,2000.0,12500.0,279.0,159.0,14940.0
439,True,64.0,2,1,1,2,True,False,500.0,1400.0,11.0,18.0,1929.0
440,True,60.0,2,1,1,15,True,True,990.0,2500.0,42.0,32.0,3564.0
441,True,132.0,3,2,1,11,True,False,1477.0,2800.0,45.0,36.0,4358.0
442,True,210.0,4,3,3,11,True,False,1250.0,4000.0,750.0,51.0,6051.0
443,True,300.0,4,4,3,0,True,True,0.0,5080.0,284.0,77.0,5441.0
444,True,130.0,3,2,2,0,True,False,0.0,3300.0,108.0,50.0,3458.0
445,True,108.0,2,4,2,7,True,False,1289.0,4430.0,522.0,57.0,6298.0
446,True,75.0,2,2,1,4,True,False,926.0,3005.0,203.0,10.0,4144.0
447,True,250.0,3,3,3,0,True,False,0.0,4500.0,150.0,68.0,4718.0
448,False,55.0,1,1,0,5,True,False,473.0,500.0,17.0,7.0,997.0
449,True,129.0,3,2,3,5,False,True,1260.0,2950.0,450.0,38.0,4698.0
450,True,158.0,4,4,3,5,True,False,2100.0,6600.0,375.0,84.0,9159.0
451,True,100.0,3,3,2,1,True,False,1200.0,3248.0,384.0,42.0,4874.0
452,True,130.0,3,2,3,0,True,True,0.0,7450.0,167.0,112.0,7729.0
453,True,25.0,1,1,0,0,True,False,20.0,1200.0,25.0,19.0,1264.0
454,True,240.0,3,2,3,0,True,False,0.0,9265.0,525.0,140.0,9930.0
455,True,196.0,3,4,2,1,False,False,2200.0,3300.0,559.0,42.0,6101.0
456,True,39.0,1,1,1,5,True,False,460.0,3300.0,157.0,42.0,3959.0
457,False,46.0,2,1,1,3,True,False,250.0,970.0,42.0,13.0,1275.0
458,True,120.0,3,2,0,1,True,False,0.0,2500.0,84.0,38.0,2622.0
459,True,270.0,2,2,3,17,True,False,2200.0,8650.0,0.0,110.0,10960.0
460,True,700.0,4,10,0,0,True,False,0.0,15000.0,8750.0,226.0,23980.0
461,False,462.0,4,7,4,0,True,False,0.0,5000.0,590.0,76.0,5666.0
462,True,35.0,1,1,1,9,True,True,475.0,3150.0,0.0,23.0,3648.0
463,True,90.0,3,3,2,12,False,False,897.0,3500.0,0.0,45.0,4442.0
464,True,98.0,3,2,2,1,True,False,1400.0,1760.0,383.0,23.0,3566.0
465,True,159.0,2,2,1,8,True,True,1236.0,4200.0,251.0,54.0,5741.0
466,True,115.0,3,5,2,10,True,False,1830.0,7000.0,495.0,89.0,9414.0
467,True,400.0,3,3,1,3,True,False,3000.0,11000.0,142.0,140.0,14280.0
468,False,60.0,2,1,1,9,False,False,498.0,1317.0,25.0,17.0,1857.0
469,True,220.0,3,4,3,11,True,True,3300.0,8000.0,1000.0,102.0,12400.0
470,True,67.0,2,1,1,4,True,False,1500.0,2099.0,250.0,27.0,3876.0
471,True,165.0,3,4,3,7,True,False,1700.0,4500.0,573.0,58.0,6831.0
472,True,100.0,2,4,0,1,True,False,0.0,3000.0,0.0,39.0,3039.0
473,True,55.0,1,2,1,2,True,False,1317.0,2576.0,230.0,10.0,4133.0
474,False,35.0,1,1,1,2,True,False,254.0,600.0,92.0,8.0,954.0
475,True,51.0,1,1,1,10,True,True,630.0,3700.0,0.0,47.0,4377.0
476,True,73.0,2,2,1,13,True,False,700.0,1250.0,150.0,16.0,2116.0
477,True,320.0,5,5,4,4,True,False,5800.0,5500.0,1500.0,70.0,12870.0
478,True,35.0,1,1,1,7,True,False,380.0,2300.0,100.0,30.0,2810.0
479,True,46.0,1,1,0,3,True,False,100.0,1600.0,0.0,21.0,1721.0
480,False,350.0,4,3,4,0,False,False,500.0,6000.0,500.0,91.0,7091.0
481,True,340.0,4,4,3,2,True,False,0.0,14000.0,834.0,178.0,15010.0
482,True,28.0,1,1,1,4,False,True,1590.0,1899.0,198.0,5.0,3692.0
483,True,125.0,3,2,2,0,True,True,0.0,3000.0,150.0,46.0,3196.0
484,True,44.0,1,1,1,3,True,False,560.0,3450.0,0.0,13.0,4023.0
485,True,95.0,2,1,1,15,True,False,900.0,3000.0,67.0,39.0,4006.0
486,True,310.0,3,4,3,8,True,False,2400.0,4500.0,900.0,58.0,7858.0
487,True,48.0,2,1,0,3,True,False,100.0,1350.0,0.0,18.0,1468.0
488,True,30.0,4,4,2,0,True,True,0.0,5000.0,4247.0,76.0,9323.0
489,False,46.0,1,1,1,10,True,False,550.0,580.0,43.0,8.0,1181.0
490,True,141.0,3,2,2,4,True,False,1650.0,7400.0,0.0,94.0,9144.0
491,True,58.0,1,1,1,17,True,False,610.0,1600.0,89.0,21.0,2320.0
492,True,48.0,2,1,0,0,True,False,100.0,1350.0,0.0,18.0,1468.0
493,True,560.0,5,5,6,0,True,False,0.0,15000.0,1917.0,226.0,17140.0
494,True,98.0,3,2,1,9,True,False,1350.0,5500.0,200.0,70.0,7120.0
495,True,340.0,3,4,4,2,False,False,7000.0,12500.0,3084.0,159.0,22740.0
496,True,224.0,4,4,3,2,True,True,2900.0,9350.0,917.0,119.0,13290.0
497,False,50.0,1,1,1,3,True,False,392.0,800.0,320.0,11.0,1523.0
498,True,250.0,3,4,3,8,True,False,2700.0,7000.0,1167.0,89.0,10960.0
499,True,100.0,2,2,1,6,True,False,1050.0,4000.0,240.0,51.0,5341.0
500,True,600.0,3,3,4,0,True,False,0.0,6800.0,966.0,103.0,7869.0
501,False,114.0,3,2,1,4,True,False,967.0,1400.0,176.0,18.0,2561.0
502,False,67.0,2,1,1,2,True,False,500.0,1230.0,42.0,16.0,1788.0
503,True,160.0,4,3,2,9,True,True,2800.0,10330.0,286.0,131.0,13550.0
504,True,130.0,2,2,1,17,True,False,993.0,5600.0,75.0,71.0,6739.0
505,True,114.0,1,1,1,6,True,False,987.0,2800.0,208.0,36.0,4031.0
506,True,52.0,2,1,1,4,True,False,0.0,1450.0,0.0,19.0,1469.0
507,True,31.0,1,1,0,6,True,True,430.0,2300.0,0.0,30.0,2760.0
508,True,78.0,2,1,1,1,True,False,410.0,2500.0,0.0,32.0,2942.0
509,True,60.0,2,2,1,3,True,True,900.0,5700.0,212.0,73.0,6885.0
510,True,40.0,1,1,0,5,True,False,578.0,2390.0,0.0,31.0,2999.0
511,True,145.0,4,4,3,14,True,False,1663.0,4500.0,584.0,58.0,6805.0
512,True,127.0,2,3,2,2,True,False,1910.0,6900.0,500.0,88.0,9398.0
513,True,330.0,4,5,4,13,True,False,2870.0,10000.0,1119.0,127.0,14120.0
514,False,180.0,4,3,1,11,False,False,1500.0,1800.0,252.0,23.0,3575.0
515,True,120.0,4,3,2,13,True,True,1250.0,3500.0,209.0,45.0,5004.0
516,True,40.0,1,1,1,10,False,True,2100.0,2200.0,223.0,28.0,4551.0
517,True,160.0,4,4,2,0,True,False,0.0,2400.0,0.0,37.0,2437.0
518,False,130.0,3,2,2,4,True,True,1150.0,2800.0,184.0,36.0,4170.0
519,True,80.0,2,1,1,2,True,False,1257.0,2950.0,195.0,38.0,4440.0
520,True,112.0,3,4,3,9,True,False,1480.0,2800.0,413.0,36.0,4729.0
521,True,30.0,1,1,1,10,False,False,886.0,1500.0,0.0,20.0,2406.0
522,True,184.0,4,3,3,2,True,True,1200.0,4500.0,750.0,58.0,6508.0
523,True,56.0,2,1,1,11,True,True,530.0,2500.0,0.0,32.0,3062.0
524,True,40.0,1,1,1,6,False,True,1300.0,3000.0,248.0,39.0,4587.0
525,True,65.0,2,2,1,7,True,False,630.0,1800.0,25.0,23.0,2478.0
526,True,146.0,3,2,2,14,True,True,1400.0,3500.0,600.0,45.0,5545.0
527,False,60.0,2,1,1,3,True,False,200.0,1299.0,84.0,17.0,1600.0
528,True,170.0,3,2,2,4,True,True,1970.0,9000.0,900.0,115.0,11990.0
529,True,240.0,4,4,4,8,True,True,3033.0,2890.0,1398.0,37.0,7358.0
530,True,200.0,4,2,2,0,True,True,0.0,6500.0,500.0,98.0,7098.0
531,True,69.0,2,1,1,3,True,False,470.0,1550.0,70.0,20.0,2110.0
532,True,224.0,3,4,2,9,True,False,3300.0,6000.0,679.0,77.0,10060.0
533,True,109.0,3,2,2,20,True,True,1200.0,4500.0,417.0,58.0,6175.0
534,True,50.0,2,1,2,9,False,False,640.0,2300.0,93.0,30.0,3063.0
535,False,59.0,2,1,1,5,True,False,430.0,1290.0,47.0,17.0,1784.0
536,True,162.0,2,3,3,3,False,True,2200.0,15000.0,959.0,191.0,18350.0
537,False,93.0,3,2,1,7,True,False,677.0,1100.0,63.0,14.0,1854.0
538,True,580.0,6,6,6,0,True,False,0.0,6960.0,2084.0,105.0,9149.0
539,True,216.0,3,4,2,10,True,False,3400.0,5500.0,870.0,70.0,9840.0
540,True,90.0,2,1,0,9,False,False,1200.0,3850.0,130.0,49.0,5229.0
541,True,200.0,3,3,2,7,True,False,4200.0,7225.0,642.0,92.0,12160.0
542,False,55.0,1,1,0,4,True,False,490.0,750.0,37.0,10.0,1287.0
543,True,40.0,1,1,1,3,False,False,552.0,2300.0,109.0,30.0,2991.0
544,True,87.0,3,3,2,12,False,True,930.0,3500.0,253.0,45.0,4728.0
545,True,60.0,2,1,0,0,True,False,0.0,1600.0,25.0,25.0,1650.0
546,True,70.0,3,2,1,7,True,False,620.0,1825.0,0.0,24.0,2469.0
547,True,243.0,2,3,2,0,True,False,0.0,4619.0,559.0,70.0,5248.0
548,True,78.0,1,1,2,8,False,True,1980.0,6000.0,317.0,77.0,8374.0
549,True,103.0,2,1,0,0,True,False,0.0,1300.0,80.0,20.0,1400.0
550,True,72.0,3,2,1,3,False,False,790.0,1750.0,3.0,23.0,2566.0
551,True,95.0,1,2,2,15,True,False,1859.0,8000.0,566.0,102.0,10530.0
552,True,135.0,3,2,2,9,True,False,1836.0,4200.0,543.0,54.0,6633.0
553,True,310.0,5,4,5,3,True,False,4364.0,3200.0,2506.0,41.0,10110.0
554,True,68.0,2,2,1,18,False,True,500.0,2565.0,59.0,33.0,3157.0
555,True,360.0,4,5,4,12,True,False,4350.0,6593.0,1830.0,84.0,12860.0
556,True,420.0,4,4,4,9,True,False,6000.0,15000.0,3334.0,191.0,24530.0
557,True,266.0,3,5,1,15,True,True,2075.0,4320.0,391.0,55.0,6841.0
558,True,172.0,3,4,3,5,True,True,1650.0,7800.0,890.0,99.0,10440.0
559,True,240.0,3,5,4,0,True,False,0.0,7500.0,459.0,113.0,8072.0
560,False,108.0,1,3,2,9,True,False,980.0,4500.0,0.0,58.0,5538.0
561,True,50.0,1,1,0,12,True,True,501.0,1800.0,0.0,23.0,2324.0
562,True,180.0,3,3,2,1,True,False,3515.0,4400.0,775.0,56.0,8746.0
563,False,380.0,4,6,3,0,True,False,0.0,4000.0,455.0,61.0,4516.0
564,True,125.0,3,4,0,2,False,False,1551.0,2500.0,495.0,32.0,4578.0
565,True,50.0,2,2,1,12,True,False,585.0,1395.0,0.0,6.0,1986.0
566,True,382.0,3,4,2,11,True,False,4529.0,14000.0,1410.0,178.0,20120.0
567,True,51.0,1,1,0,9,True,False,367.0,1700.0,84.0,22.0,2173.0
568,True,128.0,2,2,0,9,True,False,958.0,2700.0,0.0,35.0,3693.0
569,False,51.0,1,1,0,3,True,False,486.0,820.0,15.0,11.0,1332.0
570,False,45.0,1,1,0,11,False,True,370.0,500.0,10.0,7.0,887.0
571,True,300.0,4,5,4,0,True,True,0.0,14000.0,1167.0,211.0,15380.0
572,True,180.0,3,1,0,0,True,False,0.0,2500.0,334.0,38.0,2872.0
573,True,120.0,3,2,1,17,True,False,1250.0,2000.0,230.0,26.0,3506.0
574,True,87.0,3,2,0,6,True,False,1284.0,2000.0,231.0,26.0,3541.0
575,True,116.0,2,2,2,8,False,True,1215.0,8000.0,250.0,102.0,9567.0
576,True,200.0,4,2,1,5,True,False,2115.0,5000.0,328.0,64.0,7507.0
577,True,556.0,6,7,4,0,True,False,0.0,7500.0,1084.0,113.0,8697.0
578,False,62.0,2,2,2,5,True,False,800.0,3000.0,14.0,39.0,3853.0
579,True,63.0,2,2,1,19,True,True,1000.0,11000.0,133.0,140.0,12270.0
580,True,96.0,3,1,1,5,True,True,1172.0,3550.0,140.0,45.0,4907.0
581,True,61.0,2,2,1,1,True,False,885.0,2000.0,130.0,26.0,3041.0
582,True,266.0,4,5,4,7,True,False,2900.0,10900.0,1167.0,139.0,15110.0
583,False,48.0,1,1,0,4,False,True,490.0,1500.0,42.0,20.0,2052.0
584,True,33.0,2,1,0,12,True,True,350.0,2850.0,0.0,37.0,3237.0
585,True,150.0,2,2,3,2,False,True,4085.0,8000.0,570.0,102.0,12760.0
586,True,175.0,3,2,2,0,False,False,0.0,3900.0,264.0,59.0,4223.0
587,True,108.0,3,4,0,4,True,False,780.0,3500.0,324.0,45.0,4649.0
588,True,100.0,4,5,4,1,True,False,3800.0,3250.0,1417.0,42.0,8509.0
589,True,81.0,1,1,1,8,True,False,600.0,1150.0,67.0,16.0,1833.0
590,True,29.0,1,1,0,5,True,False,257.0,1043.0,0.0,14.0,1314.0
591,True,60.0,2,2,1,13,True,False,694.0,1700.0,128.0,22.0,2544.0
592,True,70.0,2,1,1,19,True,False,520.0,1700.0,155.0,22.0,2397.0
593,True,130.0,2,2,0,6,True,False,1343.0,3974.0,71.0,51.0,5439.0
594,True,83.0,3,2,2,25,True,True,589.0,2600.0,159.0,33.0,3381.0
595,True,320.0,3,4,2,0,True,True,0.0,5500.0,250.0,83.0,5833.0
596,False,87.0,3,2,1,4,True,False,670.0,640.0,200.0,9.0,1519.0
597,True,240.0,2,3,1,3,True,True,2300.0,6500.0,30.0,83.0,8913.0
598,True,108.0,3,3,2,0,True,False,0.0,2800.0,209.0,43.0,3052.0
599,True,160.0,3,2,1,5,True,False,1715.0,7700.0,470.0,98.0,9983.0
600,True,178.0,3,4,4,18,True,False,2650.0,10000.0,125.0,127.0,12900.0
601,True,116.0,3,2,3,11,True,True,1200.0,8000.0,604.0,102.0,9906.0
602,True,82.0,2,2,1,7,True,False,650.0,2341.0,0.0,9.0,3000.0
603,True,72.0,2,1,1,3,True,False,862.0,1300.0,100.0,17.0,2279.0
604,True,160.0,3,2,2,13,True,False,1200.0,3900.0,221.0,50.0,5371.0
605,True,230.0,3,4,3,7,False,False,3200.0,8000.0,1167.0,102.0,12470.0
606,True,60.0,2,2,1,5,True,True,631.0,2640.0,26.0,34.0,3331.0
607,True,50.0,1,1,0,11,True,True,390.0,3698.0,7.0,47.0,4142.0
608,True,79.0,2,2,1,2,True,True,678.0,2800.0,4.0,36.0,3518.0
609,False,94.0,3,1,1,6,True,False,565.0,2000.0,60.0,26.0,2651.0
610,True,200.0,3,3,6,0,True,False,0.0,6000.0,500.0,91.0,6591.0
611,True,60.0,2,2,1,10,True,False,750.0,3400.0,100.0,44.0,4294.0
612,True,98.0,3,2,2,3,True,False,1400.0,2000.0,383.0,26.0,3809.0
613,False,75.0,2,1,1,2,True,False,670.0,1200.0,121.0,16.0,2007.0
614,True,190.0,3,3,2,11,True,True,1900.0,13500.0,620.0,172.0,16190.0
615,True,20.0,1,1,0,3,False,True,150.0,3142.0,67.0,40.0,3399.0
616,False,46.0,1,1,0,2,True,False,450.0,500.0,14.0,7.0,971.0
617,True,22.0,1,1,0,0,False,False,0.0,1074.0,0.0,17.0,1091.0
618,True,49.0,1,1,0,1,True,True,768.0,2600.0,66.0,33.0,3467.0
619,False,105.0,3,2,2,6,True,False,1200.0,1620.0,165.0,21.0,3006.0
620,True,140.0,3,4,2,3,False,True,1400.0,2450.0,475.0,32.0,4357.0
621,True,127.0,2,2,2,5,True,False,1550.0,5500.0,361.0,70.0,7481.0
622,True,200.0,4,7,4,0,True,True,0.0,8000.0,575.0,121.0,8696.0
623,True,100.0,3,2,2,1,True,False,600.0,1800.0,100.0,23.0,2523.0
624,True,200.0,2,2,2,0,True,False,1.0,3000.0,167.0,46.0,3214.0
625,True,300.0,4,6,6,17,True,False,6300.0,15000.0,3400.0,191.0,24890.0
626,True,25.0,1,1,0,0,True,False,20.0,1200.0,25.0,19.0,1264.0
627,True,160.0,3,2,2,1,True,False,1515.0,2900.0,400.0,37.0,4852.0
628,True,145.0,3,1,2,0,True,True,90.0,7200.0,238.0,109.0,7637.0
629,False,62.0,1,1,1,5,False,False,700.0,1250.0,38.0,16.0,2004.0
630,False,50.0,1,1,1,16,True,False,432.0,991.0,36.0,13.0,1472.0
631,False,74.0,3,1,1,4,True,False,474.0,900.0,40.0,12.0,1426.0
632,True,190.0,3,3,2,0,True,False,0.0,6800.0,392.0,103.0,7295.0
633,False,326.0,3,3,4,0,True,False,870.0,4200.0,523.0,64.0,5657.0
634,True,240.0,4,4,4,22,True,False,1980.0,6672.0,417.0,85.0,9154.0
635,True,40.0,1,1,0,18,False,True,0.0,2600.0,0.0,33.0,2633.0
636,True,42.0,1,1,1,4,False,False,1200.0,2350.0,151.0,30.0,3731.0
637,True,90.0,2,1,0,1,True,False,0.0,2000.0,280.0,26.0,2306.0
638,True,84.0,1,2,0,1,True,True,850.0,6000.0,250.0,77.0,7177.0
639,True,70.0,2,1,1,7,True,False,500.0,1300.0,48.0,17.0,1865.0
640,True,110.0,3,2,2,11,True,False,1179.0,3500.0,205.0,45.0,4929.0
641,True,110.0,3,2,3,11,True,False,1150.0,2700.0,334.0,35.0,4219.0
642,True,90.0,2,2,1,6,True,True,900.0,6500.0,89.0,83.0,7572.0
643,False,308.0,3,3,4,0,True,False,0.0,4700.0,673.0,71.0,5444.0
644,True,61.0,2,2,1,13,True,False,764.0,4000.0,134.0,51.0,4949.0
645,False,400.0,5,7,4,5,True,False,3200.0,7900.0,888.0,101.0,12090.0
646,True,320.0,3,3,2,10,True,False,2200.0,8330.0,584.0,106.0,11220.0
647,True,50.0,1,1,1,2,True,False,650.0,2350.0,24.0,30.0,3054.0
648,True,80.0,1,1,1,5,True,True,1.0,7200.0,0.0,92.0,7293.0
649,True,44.0,1,1,0,13,False,True,450.0,1900.0,104.0,25.0,2479.0
650,True,130.0,5,2,0,2,True,False,0.0,3000.0,37.0,39.0,3076.0
651,True,400.0,5,6,0,0,True,False,0.0,5200.0,0.0,79.0,5279.0
652,True,130.0,2,1,1,9,True,False,1159.0,3850.0,160.0,49.0,5218.0
653,True,96.0,3,3,1,11,True,False,900.0,2450.0,125.0,32.0,3507.0
654,True,57.0,2,2,2,12,True,False,1250.0,2800.0,209.0,36.0,4295.0
655,True,240.0,3,3,2,0,True,True,0.0,4350.0,385.0,66.0,4801.0
656,True,30.0,1,1,1,6,True,False,1900.0,2001.0,125.0,26.0,4052.0
657,True,20.0,1,1,0,2,True,True,602.0,1800.0,130.0,23.0,2555.0
658,True,45.0,2,1,0,2,True,False,60.0,900.0,42.0,12.0,1014.0
659,True,250.0,4,5,2,17,True,True,2000.0,12750.0,873.0,162.0,15790.0
660,True,240.0,4,5,5,5,True,False,2300.0,7000.0,100.0,89.0,9489.0
